Date,Close/Last,Volume,Open,High,Low
12/29/2023,$49.52 ,389293300,$49.81 ,$50.00 ,$48.75 
12/28/2023,$49.52 ,246587500,$49.64 ,$49.88 ,$49.41 
12/27/2023,$49.42 ,233648000,$49.51 ,$49.68 ,$49.09 
12/26/2023,$49.28 ,244199500,$48.97 ,$49.60 ,$48.96 
12/22/2023,$48.83 ,252506800,$49.20 ,$49.38 ,$48.47 
12/21/2023,$48.99 ,300425400,$48.81 ,$49.10 ,$48.42 
12/20/2023,$48.11 ,397894400,$49.66 ,$50.00 ,$48.10 
12/19/2023,$49.60 ,464444500,$49.42 ,$49.70 ,$48.90 
12/18/2023,$50.08 ,412587200,$49.40 ,$50.43 ,$49.15 
12/15/2023,$48.89 ,479947600,$48.19 ,$49.40 ,$48.12 
12/14/2023,$48.35 ,391231700,$48.39 ,$48.67 ,$47.42 
12/13/2023,$48.09 ,447791900,$47.63 ,$48.59 ,$47.61 
12/12/2023,$47.66 ,372386900,$46.05 ,$47.67 ,$46.05 
12/11/2023,$46.63 ,509728100,$47.49 ,$47.53 ,$45.83 
12/8/2023,$47.51 ,359223700,$46.60 ,$47.74 ,$46.55 
12/7/2023,$46.60 ,350822600,$45.70 ,$46.63 ,$45.60 
12/6/2023,$45.50 ,380589600,$47.21 ,$47.39 ,$45.41 
12/5/2023,$46.57 ,371717600,$45.47 ,$46.60 ,$45.27 
12/4/2023,$45.51 ,437543400,$46.08 ,$46.08 ,$45.01 
12/1/2023,$46.77 ,369317000,$46.53 ,$47.20 ,$46.19 
11/30/2023,$46.77 ,526246600,$48.02 ,$48.11 ,$46.42 
11/29/2023,$48.14 ,382004700,$48.38 ,$48.76 ,$47.86 
11/28/2023,$47.82 ,401490900,$48.24 ,$48.32 ,$47.47 
11/27/2023,$48.24 ,395661900,$47.80 ,$48.53 ,$47.65 
11/24/2023,$47.78 ,294644600,$48.47 ,$48.92 ,$47.75 
11/22/2023,$48.72 ,900642300,$49.85 ,$50.33 ,$47.69 
11/21/2023,$49.94 ,565746900,$50.13 ,$50.52 ,$49.22 
11/20/2023,$50.41 ,416142600,$49.31 ,$50.55 ,$49.18 
11/17/2023,$49.30 ,325896900,$49.52 ,$49.72 ,$49.01 
11/16/2023,$49.48 ,339756200,$48.68 ,$49.52 ,$48.33 
11/15/2023,$48.89 ,475497400,$49.94 ,$49.96 ,$48.20 
11/14/2023,$49.66 ,416953900,$49.68 ,$49.83 ,$49.04 
11/13/2023,$48.62 ,384135700,$48.32 ,$49.12 ,$48.10 
11/10/2023,$48.34 ,422441600,$47.50 ,$48.47 ,$47.28 
11/9/2023,$46.95 ,540496000,$47.47 ,$48.23 ,$46.75 
11/8/2023,$46.57 ,346718900,$46.10 ,$46.87 ,$45.97 
11/7/2023,$45.96 ,343165500,$45.72 ,$46.22 ,$45.16 
11/6/2023,$45.75 ,400733400,$45.28 ,$45.94 ,$44.90 
11/3/2023,$45.01 ,424609600,$44.02 ,$45.31 ,$43.72 
11/2/2023,$43.51 ,409171900,$43.33 ,$43.88 ,$42.89 
11/1/2023,$42.33 ,437592900,$40.88 ,$42.38 ,$40.87 
10/31/2023,$40.78 ,517968700,$40.45 ,$40.88 ,$39.23 
10/30/2023,$41.16 ,388028100,$41.09 ,$41.77 ,$40.48 
10/27/2023,$40.50 ,416784400,$41.13 ,$41.21 ,$40.02 
10/26/2023,$40.33 ,541001300,$41.85 ,$42.26 ,$39.88 
10/25/2023,$41.78 ,398379200,$43.40 ,$43.65 ,$41.56 
10/24/2023,$43.66 ,401463400,$43.08 ,$43.70 ,$42.69 
10/23/2023,$42.98 ,478530500,$41.23 ,$43.25 ,$40.95 
10/20/2023,$41.39 ,477266100,$41.89 ,$42.47 ,$41.08 
10/19/2023,$42.10 ,501233100,$42.81 ,$43.30 ,$41.88 
10/18/2023,$42.20 ,627294300,$42.59 ,$43.22 ,$41.83 
10/17/2023,$43.94 ,812332700,$44.00 ,$44.75 ,$42.48 
10/16/2023,$46.10 ,375099200,$45.06 ,$46.23 ,$44.91 
10/13/2023,$45.46 ,475426000,$46.96 ,$47.12 ,$45.28 
10/12/2023,$46.95 ,481325000,$46.78 ,$47.61 ,$46.33 
10/11/2023,$46.81 ,378136900,$46.20 ,$46.86 ,$46.05 
10/10/2023,$45.80 ,368582100,$45.31 ,$46.26 ,$45.09 
10/9/2023,$45.27 ,409674700,$44.84 ,$45.61 ,$44.37 
10/6/2023,$45.76 ,434436000,$44.19 ,$45.79 ,$44.03 
10/5/2023,$44.69 ,393483100,$44.05 ,$44.90 ,$43.89 
10/4/2023,$44.04 ,361820900,$43.74 ,$44.14 ,$43.29 
10/3/2023,$43.52 ,470849500,$44.81 ,$45.13 ,$43.25 
10/2/2023,$44.78 ,433298200,$44.03 ,$45.18 ,$43.86 
9/29/2023,$43.50 ,397829900,$43.83 ,$44.14 ,$43.31 
9/28/2023,$43.09 ,424662800,$42.46 ,$43.45 ,$42.12 
9/27/2023,$42.47 ,444935200,$42.33 ,$42.87 ,$41.63 
9/26/2023,$41.91 ,402282100,$42.00 ,$42.82 ,$41.66 
