Date,Close/Last,Volume,Open,High,Low
10/10/2025,$324.63,28941010,$345.39,$350.60,$324.05
10/09/2025,$345.02,17643740,$345.75,$347.31,$340.40
10/08/2025,$345.50,21478340,$333.82,$346.54,$332.62
10/07/2025,$336.41,18086710,$337.025,$338.11,$326.58
10/06/2025,$335.49,18465730,$335.92,$344.13,$334.56
10/03/2025,$338.37,14749070,$341.50,$344.40,$335.74
10/02/2025,$338.18,19917620,$347.61,$347.61,$335.25
10/01/2025,$333.39,21122690,$328.145,$337.95,$324.50
09/30/2025,$329.91,20109460,$330.12,$331.05,$324.61
09/29/2025,$327.90,21336000,$336.00,$341.05,$327.55
09/26/2025,$334.53,15464700,$337.43,$339.08,$330.5801
09/25/2025,$336.10,21678190,$332.99,$338.062,$327.30
09/24/2025,$339.31,19677300,$339.755,$340.0799,$333.81
09/23/2025,$338.94,21944080,$340.24,$345.215,$337.0216
09/22/2025,$338.79,28660030,$342.425,$346.67,$337.94
09/19/2025,$344.94,41240070,$344.65,$346.27,$336.43
09/18/2025,$345.35,24663890,$350.00,$350.70,$343.79
09/17/2025,$346.17,45197130,$358.85,$359.93,$341.50
09/16/2025,$360.00,21306510,$365.425,$365.69,$356.99
09/15/2025,$364.09,21792190,$359.87,$365.50,$356.34
09/12/2025,$359.87,31949800,$362.91,$364.385,$357.16
09/11/2025,$359.63,29430950,$371.18,$374.23,$358.7604
09/10/2025,$369.57,51086830,$351.52,$372.97,$350.55
09/09/2025,$336.67,26972320,$349.545,$350.98,$335.83
09/08/2025,$345.65,43535640,$342.75,$354.1656,$341.2501
09/05/2025,$334.89,78401550,$355.78,$356.34,$331.42
09/04/2025,$306.10,31220800,$305.06,$308.78,$302.2501
09/03/2025,$302.39,18529390,$302.29,$304.45,$296.40
09/02/2025,$298.24,19693020,$289.34,$298.71,$287.17
08/29/2025,$297.39,21610680,$307.01,$307.01,$293.66
08/28/2025,$308.65,18907050,$302.928,$311.00,$302.333
08/27/2025,$300.25,13830300,$297.53,$301.18,$293.78
08/26/2025,$298.01,25689110,$294.35,$300.2499,$293.99
08/25/2025,$294.23,15124750,$292.81,$298.4016,$291.71
08/22/2025,$294.00,16301330,$291.745,$300.09,$289.0101
08/21/2025,$289.60,14946310,$290.06,$292.385,$286.17
08/20/2025,$291.17,23600510,$295.46,$295.49,$281.87
08/19/2025,$294.91,20149580,$302.415,$302.8999,$292.39
08/18/2025,$305.76,14724670,$302.70,$306.17,$299.00
08/15/2025,$306.34,22806940,$311.03,$311.50,$299.76
08/14/2025,$311.23,15717630,$307.01,$314.1651,$307.0001
08/13/2025,$309.09,17371170,$316.75,$317.35,$304.75
08/12/2025,$312.83,17624010,$306.63,$313.44,$304.665
08/11/2025,$303.90,12396380,$305.05,$308.31,$301.29
08/08/2025,$304.97,12458750,$304.05,$307.87,$302.5518
08/07/2025,$303.76,16319440,$306.17,$310.34,$299.8807
08/06/2025,$301.67,17392100,$292.90,$302.81,$291.9044
08/05/2025,$292.93,18477470,$297.81,$301.20,$291.45
08/04/2025,$297.72,17164630,$292.20,$298.48,$291.40
08/01/2025,$288.64,21428130,$286.535,$292.6365,$281.61
07/31/2025,$293.70,25488480,$302.80,$306.949,$290.225
07/30/2025,$302.62,16738930,$297.15,$303.255,$295.80
07/29/2025,$297.42,19210780,$297.50,$302.19,$294.87
07/28/2025,$294.30,13683380,$292.46,$295.45,$290.59
07/25/2025,$290.18,12476250,$288.07,$292.5943,$287.27
07/24/2025,$288.71,16413780,$289.79,$291.20,$283.50
07/23/2025,$283.69,20556240,$276.78,$284.00,$273.00
07/22/2025,$278.59,16564830,$287.655,$288.00,$276.43
07/21/2025,$288.21,17726800,$283.955,$290.54,$283.63
07/18/2025,$283.34,15012410,$287.11,$287.53,$281.00
07/17/2025,$286.45,17231100,$281.14,$288.28,$279.91
07/16/2025,$280.81,15031020,$280.105,$281.51,$275.67
07/15/2025,$280.94,17918350,$279.805,$283.36,$277.8501
07/14/2025,$275.60,11934240,$274.13,$278.355,$269.58
07/11/2025,$274.38,14274670,$274.14,$276.47,$271.89
07/10/2025,$275.40,17891600,$279.785,$281.18,$272.70
07/09/2025,$277.90,20133000,$272.96,$279.45,$272.72
07/08/2025,$271.80,14869410,$276.345,$276.345,$271.1545
07/07/2025,$274.18,16760620,$275.13,$277.56,$272.66
07/03/2025,$275.18,10592660,$270.73,$275.80,$270.12
07/02/2025,$269.90,17582090,$263.99,$272.00,$262.73
07/01/2025,$264.74,28847630,$274.40,$274.50,$262.6555
06/30/2025,$275.65,24708430,$274.73,$277.705,$272.13
06/27/2025,$269.35,27477580,$270.30,$271.85,$266.88
06/26/2025,$270.17,23569590,$265.075,$271.67,$264.125
06/25/2025,$264.65,18894160,$266.00,$269.87,$263.43
06/24/2025,$263.77,32764860,$258.77,$265.87,$258.77
06/23/2025,$253.77,19747030,$249.105,$254.21,$246.46
06/20/2025,$249.99,42134900,$253.21,$253.52,$244.17
06/18/2025,$251.26,30435490,$250.89,$255.64,$249.41
06/17/2025,$249.37,22014310,$250.95,$253.96,$247.92
06/16/2025,$252.10,20363010,$250.35,$255.19,$249.565
06/13/2025,$248.70,19028440,$250.66,$254.00,$248.35
06/12/2025,$256.07,20410900,$250.185,$257.89,$249.50
06/11/2025,$252.91,24598990,$246.355,$254.77,$243.80
06/10/2025,$244.63,25491290,$244.215,$246.2795,$241.40
06/09/2025,$244.28,25334080,$245.045,$248.17,$241.11
06/06/2025,$246.93,41146650,$251.14,$255.32,$246.1348
06/05/2025,$259.93,42334080,$262.95,$264.89,$259.06
06/04/2025,$261.08,31536050,$258.06,$265.43,$257.59
06/03/2025,$256.85,30380250,$250.075,$257.88,$249.40
06/02/2025,$248.71,19197010,$243.25,$250.00,$243.19
05/30/2025,$242.07,27088560,$241.215,$243.17,$234.90
05/29/2025,$241.97,20768030,$245.905,$246.07,$237.40
05/28/2025,$239.43,20443000,$237.15,$240.99,$234.425
05/27/2025,$235.65,17941670,$232.865,$236.48,$231.1308
05/23/2025,$228.72,15385630,$226.94,$230.65,$226.18
05/22/2025,$230.53,14340230,$228.34,$233.6899,$227.43
05/21/2025,$229.73,17642940,$228.39,$236.50,$227.8301
05/20/2025,$231.68,11787160,$226.49,$231.77,$226.34
05/19/2025,$230.63,15355450,$221.85,$231.2499,$221.60
05/16/2025,$228.61,23094610,$232.32,$232.64,$226.39
05/15/2025,$232.64,18803680,$230.16,$234.455,$228.07
05/14/2025,$232.12,19751450,$230.23,$233.50,$228.35
05/13/2025,$232.42,28790540,$222.00,$235.28,$222.00
05/12/2025,$221.58,25437670,$219.49,$221.80,$215.88
05/09/2025,$208.20,13289170,$209.33,$209.96,$206.52
05/08/2025,$207.77,18460930,$208.00,$211.1625,$203.69
05/07/2025,$204.81,20277830,$199.285,$206.23,$198.43
05/06/2025,$200.09,16348810,$196.44,$201.91,$195.94
05/05/2025,$200.72,14025430,$200.25,$203.2347,$200.00
05/02/2025,$203.64,17766750,$203.90,$205.68,$201.08
05/01/2025,$197.33,24939700,$198.14,$201.40,$196.235
04/30/2025,$192.47,22768860,$185.895,$193.20,$184.02
04/29/2025,$191.17,14630020,$191.72,$193.25,$190.10
04/28/2025,$192.47,16385850,$190.53,$193.10,$187.68
04/25/2025,$192.31,21242340,$186.92,$193.37,$186.89
04/24/2025,$188.15,27576900,$179.69,$188.57,$178.295
04/23/2025,$176.91,24380470,$177.78,$180.45,$175.82
04/22/2025,$169.58,18504860,$167.43,$170.52,$165.2229
04/21/2025,$166.21,23469790,$166.99,$168.00,$161.61
04/17/2025,$170.99,22501790,$176.25,$176.25,$169.9156
