Date,Close/Last,Volume,Open,High,Low
10/14/2025,$247.77 ,35477990,$246.60 ,$248.85 ,$244.70 
10/13/2025,$247.66 ,38142940,$249.38 ,$249.69 ,$245.56 
10/10/2025,$245.27 ,61999100,$254.94 ,$256.38 ,$244.00 
10/9/2025,$254.04 ,38322010,$257.81 ,$258.00 ,$253.14 
10/8/2025,$258.06 ,36496900,$256.52 ,$258.52 ,$256.11 
10/7/2025,$256.48 ,31955780,$256.81 ,$257.40 ,$255.43 
10/6/2025,$256.69 ,44664120,$257.99 ,$259.07 ,$255.05 
10/3/2025,$258.02 ,49155610,$254.67 ,$259.24 ,$253.95 
10/2/2025,$257.13 ,42630240,$256.58 ,$258.18 ,$254.15 
10/1/2025,$255.45 ,48713940,$255.04 ,$258.79 ,$254.93 
9/30/2025,$254.63 ,37704260,$254.86 ,$255.92 ,$253.11 
9/29/2025,$254.43 ,40127690,$254.56 ,$255.00 ,$253.01 
9/26/2025,$255.46 ,46076260,$254.10 ,$257.60 ,$253.78 
9/25/2025,$256.87 ,55202080,$253.21 ,$257.17 ,$251.71 
9/24/2025,$252.31 ,42303710,$255.22 ,$255.74 ,$251.04 
9/23/2025,$254.43 ,60275190,$255.88 ,$257.34 ,$253.58 
9/22/2025,$256.08 ,105517400,$248.30 ,$256.64 ,$248.12 
9/19/2025,$245.50 ,163741300,$241.23 ,$246.30 ,$240.21 
9/18/2025,$237.88 ,44249580,$239.97 ,$241.20 ,$236.65 
9/17/2025,$238.99 ,46508020,$238.97 ,$240.10 ,$237.73 
9/16/2025,$238.15 ,63421100,$237.18 ,$241.22 ,$236.32 
9/15/2025,$236.70 ,42699520,$237.00 ,$238.19 ,$235.03 
9/12/2025,$234.07 ,55824220,$229.22 ,$234.51 ,$229.02 
9/11/2025,$230.03 ,50208580,$226.88 ,$230.45 ,$226.65 
9/10/2025,$226.79 ,83440810,$232.19 ,$232.42 ,$225.95 
9/9/2025,$234.35 ,66313920,$237.00 ,$238.78 ,$233.36 
9/8/2025,$237.88 ,48999500,$239.30 ,$240.15 ,$236.34 
9/5/2025,$239.69 ,54870400,$240.00 ,$241.32 ,$238.49 
9/4/2025,$239.78 ,47549430,$238.45 ,$239.90 ,$236.74 
9/3/2025,$238.47 ,66427840,$237.21 ,$238.85 ,$234.36 
9/2/2025,$229.72 ,44075640,$229.25 ,$230.85 ,$226.97 
8/29/2025,$232.14 ,39418440,$232.51 ,$233.38 ,$231.37 
8/28/2025,$232.56 ,38074700,$230.82 ,$233.41 ,$229.34 
8/27/2025,$230.49 ,31259510,$228.61 ,$230.90 ,$228.26 
8/26/2025,$229.31 ,54575110,$226.87 ,$229.49 ,$224.69 
8/25/2025,$227.16 ,30983130,$226.48 ,$229.30 ,$226.23 
8/22/2025,$227.76 ,42477810,$226.17 ,$229.09 ,$225.41 
8/21/2025,$224.90 ,30621250,$226.27 ,$226.52 ,$223.78 
8/20/2025,$226.01 ,42263870,$229.98 ,$230.47 ,$225.77 
8/19/2025,$230.56 ,39402560,$231.28 ,$232.87 ,$229.35 
8/18/2025,$230.89 ,37476190,$231.70 ,$233.12 ,$230.11 
8/15/2025,$231.59 ,56038660,$234.00 ,$234.28 ,$229.34 
8/14/2025,$232.78 ,51916280,$234.06 ,$235.12 ,$230.85 
8/13/2025,$233.33 ,69878550,$231.07 ,$235.00 ,$230.43 
8/12/2025,$229.65 ,55672300,$228.01 ,$230.80 ,$227.07 
8/11/2025,$227.18 ,61806130,$227.92 ,$229.56 ,$224.76 
8/8/2025,$229.35 ,113854000,$220.83 ,$231.00 ,$219.25 
8/7/2025,$220.03 ,90224830,$218.88 ,$220.85 ,$216.58 
8/6/2025,$213.25 ,108483100,$205.63 ,$215.38 ,$205.59 
8/5/2025,$202.92 ,44155080,$203.40 ,$205.34 ,$202.16 
8/4/2025,$203.35 ,75109300,$204.51 ,$207.88 ,$201.68 
8/1/2025,$202.38 ,104434500,$210.87 ,$213.58 ,$201.50 
7/31/2025,$207.57 ,80698430,$208.49 ,$209.84 ,$207.16 
7/30/2025,$209.05 ,45512510,$211.90 ,$212.39 ,$207.72 
7/29/2025,$211.27 ,51411720,$214.18 ,$214.81 ,$210.82 
7/28/2025,$214.05 ,37858020,$214.03 ,$214.85 ,$213.06 
7/25/2025,$213.88 ,40268780,$214.70 ,$215.24 ,$213.40 
7/24/2025,$213.76 ,46022620,$213.90 ,$215.69 ,$213.53 
7/23/2025,$214.15 ,46989300,$215.00 ,$215.15 ,$212.41 
7/22/2025,$214.40 ,46404070,$213.14 ,$214.95 ,$212.23 
7/21/2025,$212.48 ,51377430,$212.10 ,$215.78 ,$211.63 
7/18/2025,$211.18 ,48974590,$210.87 ,$211.79 ,$209.70 
7/17/2025,$210.02 ,48068140,$210.57 ,$211.80 ,$209.59 
7/16/2025,$210.16 ,47490530,$210.30 ,$212.40 ,$208.64 
7/15/2025,$209.11 ,42296340,$209.22 ,$211.89 ,$208.92 
7/14/2025,$208.62 ,38840110,$209.93 ,$210.91 ,$207.54 
7/11/2025,$211.16 ,39765810,$210.57 ,$212.13 ,$209.86 
7/10/2025,$212.41 ,44443640,$210.51 ,$213.48 ,$210.03 
7/9/2025,$211.14 ,48749370,$209.53 ,$211.33 ,$207.22 
7/8/2025,$210.01 ,42848930,$210.10 ,$211.43 ,$208.45 
7/7/2025,$209.95 ,50228980,$212.68 ,$216.23 ,$208.80 
7/3/2025,$213.55 ,34955840,$212.15 ,$214.65 ,$211.81 
7/2/2025,$212.44 ,67941810,$208.91 ,$213.34 ,$208.14 
7/1/2025,$207.82 ,78788870,$206.67 ,$210.19 ,$206.14 
6/30/2025,$205.17 ,91912820,$202.01 ,$207.39 ,$199.26 
6/27/2025,$201.08 ,73188570,$201.89 ,$203.22 ,$200.00 
6/26/2025,$201.00 ,50799120,$201.43 ,$202.64 ,$199.46 
6/25/2025,$201.56 ,39525730,$201.45 ,$203.67 ,$200.62 
6/24/2025,$200.30 ,54064030,$202.59 ,$203.44 ,$200.20 
6/23/2025,$201.50 ,55814270,$201.63 ,$202.30 ,$198.96 
6/20/2025,$201.00 ,96813540,$198.24 ,$201.70 ,$196.86 
6/18/2025,$196.58 ,45394690,$195.94 ,$197.57 ,$195.07 
6/17/2025,$195.64 ,38856150,$197.20 ,$198.39 ,$195.21 
6/16/2025,$198.42 ,43020690,$197.30 ,$198.69 ,$196.56 
6/13/2025,$196.45 ,51447350,$199.73 ,$200.37 ,$195.70 
6/12/2025,$199.20 ,43904640,$199.08 ,$199.68 ,$197.36 
6/11/2025,$198.78 ,60989860,$203.50 ,$204.50 ,$198.41 
6/10/2025,$202.67 ,54672610,$200.60 ,$204.35 ,$200.57 
6/9/2025,$201.45 ,72862560,$204.39 ,$206.00 ,$200.02 
6/6/2025,$203.92 ,46607690,$203.00 ,$205.70 ,$202.05 
6/5/2025,$200.63 ,55221240,$203.50 ,$204.75 ,$200.15 
6/4/2025,$202.82 ,43603990,$202.91 ,$206.24 ,$202.10 
6/3/2025,$203.27 ,46381570,$201.35 ,$203.77 ,$200.96 
