Date,Close/Last,Volume,Open,High,Low
10/10/2025,$236.57,33180320,$241.43,$244.09,$235.84
10/09/2025,$241.53,27892090,$244.47,$244.76,$239.15
10/08/2025,$244.62,21307100,$244.96,$246.005,$243.82
10/07/2025,$245.76,23181290,$248.27,$250.44,$245.52
10/06/2025,$250.43,28894650,$244.78,$251.32,$244.58
10/03/2025,$245.35,30249560,$244.49,$246.30,$241.655
10/02/2025,$245.69,25483300,$245.15,$246.81,$242.30
10/01/2025,$244.90,31658230,$240.75,$246.30,$238.61
09/30/2025,$243.10,34724350,$242.81,$243.29,$239.245
09/29/2025,$244.05,32505780,$247.85,$251.1486,$242.77
09/26/2025,$246.54,18503190,$247.065,$249.42,$245.97
09/25/2025,$245.79,31020380,$244.40,$246.49,$240.74
09/24/2025,$247.14,28201000,$251.66,$252.3501,$246.44
09/23/2025,$251.66,26628020,$253.04,$254.36,$250.48
09/22/2025,$252.53,32290540,$254.43,$255.78,$250.30
09/19/2025,$254.72,55571420,$253.25,$256.00,$251.81
09/18/2025,$252.03,31239470,$251.68,$253.99,$249.80
09/17/2025,$249.53,34107990,$251.22,$251.60,$246.28
09/16/2025,$251.16,34109720,$252.08,$253.04,$249.47
09/15/2025,$251.61,58383800,$244.66,$252.4099,$244.66
09/12/2025,$240.80,26771610,$240.37,$242.075,$238.00
09/11/2025,$240.37,30599330,$239.88,$242.25,$236.25
09/10/2025,$239.17,35141070,$238.90,$241.66,$237.85
09/09/2025,$239.63,38060960,$234.165,$240.47,$233.229
09/08/2025,$234.04,32474740,$235.47,$238.13,$233.67
09/05/2025,$235.00,46588930,$232.20,$235.76,$231.90
09/04/2025,$232.30,51684170,$229.65,$232.37,$226.11
09/03/2025,$230.66,103336100,$226.21,$231.31,$224.79
09/02/2025,$211.35,47523040,$208.44,$211.675,$206.195
08/29/2025,$212.91,39728360,$210.51,$214.645,$210.20
08/28/2025,$211.64,32339310,$207.25,$212.22,$206.90
08/27/2025,$207.48,23022850,$205.70,$208.91,$205.65
08/26/2025,$207.14,28464130,$207.51,$207.85,$205.70
08/25/2025,$208.49,29928880,$206.43,$210.52,$205.28
08/22/2025,$206.09,42827040,$202.73,$208.54,$201.30
08/21/2025,$199.75,19774630,$199.745,$202.48,$199.43
08/20/2025,$199.32,28955500,$200.73,$201.28,$196.595
08/19/2025,$201.57,24240230,$203.03,$203.44,$199.96
08/18/2025,$203.50,18526590,$204.20,$205.265,$202.49
08/15/2025,$203.90,34931420,$203.85,$206.44,$201.28
08/14/2025,$202.94,25230430,$201.50,$204.44,$201.225
08/13/2025,$201.96,28342920,$204.13,$204.53,$197.5101
08/12/2025,$203.34,30424450,$201.365,$204.50,$200.59
08/11/2025,$201.00,25832440,$200.935,$201.475,$199.07
08/08/2025,$201.42,39161830,$197.22,$202.61,$197.17
08/07/2025,$196.52,26321810,$197.06,$197.54,$194.33
08/06/2025,$196.09,21562910,$194.50,$196.63,$193.67
08/05/2025,$194.67,31602340,$194.71,$197.8599,$193.885
08/04/2025,$195.04,31547350,$190.29,$195.27,$190.12
08/01/2025,$189.13,34832180,$189.025,$190.83,$187.82
07/31/2025,$191.90,51329160,$195.71,$195.99,$191.09
07/30/2025,$196.53,32445410,$195.60,$197.5999,$194.685
07/29/2025,$195.75,41389150,$192.43,$195.92,$192.08
07/28/2025,$192.58,38139500,$193.65,$194.05,$190.84
07/25/2025,$193.18,39785860,$191.98,$194.33,$191.26
07/24/2025,$192.17,74881690,$197.03,$197.95,$191.00
07/23/2025,$190.23,58681950,$191.50,$192.53,$189.18
07/22/2025,$191.34,44660220,$191.495,$191.645,$187.46
07/21/2025,$190.10,45803130,$186.25,$190.285,$186.15
07/18/2025,$185.06,34014510,$185.40,$186.42,$183.71
07/17/2025,$183.58,31992570,$182.14,$184.06,$180.48
07/16/2025,$182.97,33104190,$183.235,$184.327,$182.03
07/15/2025,$182.00,33448250,$182.81,$184.22,$181.60
07/14/2025,$181.56,32536630,$181.01,$183.67,$179.68
07/11/2025,$180.19,34282920,$176.785,$181.43,$176.48
07/10/2025,$177.62,29252390,$175.63,$178.429,$174.38
07/09/2025,$176.62,43025590,$175.25,$179.44,$172.77
07/08/2025,$174.36,40442540,$177.85,$177.95,$172.81
07/07/2025,$176.79,34175650,$179.06,$179.297,$175.68
07/03/2025,$179.53,21689730,$178.50,$179.67,$177.05
07/02/2025,$178.64,29128950,$175.54,$178.86,$175.07
07/01/2025,$175.84,35904530,$175.735,$176.09,$173.53
06/30/2025,$176.23,63378860,$180.78,$181.23,$174.58
06/27/2025,$178.53,108140200,$173.54,$178.68,$171.73
06/26/2025,$173.54,31796690,$172.43,$173.69,$169.94
06/25/2025,$170.68,35478990,$167.63,$172.36,$167.55
06/24/2025,$166.77,40524310,$166.92,$168.22,$166.13
06/23/2025,$165.19,57670990,$166.27,$167.34,$162.00
06/20/2025,$166.64,75659920,$173.945,$174.34,$165.46
06/18/2025,$173.32,28707520,$176.01,$176.56,$173.20
06/17/2025,$175.95,24973040,$175.70,$177.3648,$174.58
06/16/2025,$176.77,27389210,$174.73,$176.94,$174.65
06/13/2025,$174.67,27663110,$172.44,$177.13,$172.385
06/12/2025,$175.70,20941870,$176.18,$176.72,$174.745
06/11/2025,$177.35,31646760,$179.77,$180.37,$176.75
06/10/2025,$178.60,61766120,$176.20,$181.105,$174.91
06/09/2025,$176.09,28935910,$174.54,$176.47,$174.37
06/06/2025,$173.68,35731830,$170.83,$174.50,$170.83
06/05/2025,$168.21,36444560,$170.34,$170.93,$167.59
06/04/2025,$168.05,26900840,$166.735,$168.215,$166.36
06/03/2025,$166.18,45084900,$167.49,$168.475,$165.28
06/02/2025,$169.03,38612270,$167.84,$169.87,$167.39
05/30/2025,$171.74,52639910,$171.35,$172.205,$167.44
05/29/2025,$171.86,29373800,$174.00,$174.4193,$170.63
05/28/2025,$172.36,34784000,$173.16,$175.265,$171.9107
05/27/2025,$172.90,37995670,$170.16,$173.17,$170.00
05/23/2025,$168.47,35211440,$169.055,$169.96,$167.89
05/22/2025,$170.87,74864420,$171.85,$176.77,$170.71
05/21/2025,$168.56,73415960,$163.69,$173.14,$163.56
05/20/2025,$163.98,46607660,$166.43,$168.50,$162.90
05/19/2025,$166.54,30426100,$164.51,$166.64,$164.22
05/16/2025,$166.19,42846930,$167.725,$169.35,$165.62
05/15/2025,$163.96,33146670,$165.84,$166.205,$162.3732
05/14/2025,$165.37,48755870,$159.96,$167.00,$159.61
05/13/2025,$159.53,42382130,$158.79,$160.57,$156.16
05/12/2025,$158.46,44138820,$157.485,$159.10,$156.25
05/09/2025,$152.75,32435280,$154.17,$155.05,$152.20
05/08/2025,$154.28,57498690,$155.00,$155.93,$152.90
05/07/2025,$151.38,127747600,$164.08,$165.00,$147.84
05/06/2025,$163.23,21277210,$162.17,$164.80,$161.19
05/05/2025,$164.21,21341810,$163.00,$165.39,$162.72
05/02/2025,$164.03,25715010,$163.405,$164.97,$161.87
05/01/2025,$161.30,30203250,$160.45,$161.95,$158.91
04/30/2025,$158.80,34981060,$157.975,$159.27,$155.40
04/29/2025,$160.16,26808960,$160.325,$160.74,$157.52
04/28/2025,$160.61,29745780,$162.425,$163.15,$158.60
04/25/2025,$161.96,56034000,$165.07,$166.10,$161.04
04/24/2025,$159.28,45893950,$156.15,$159.59,$155.79
04/23/2025,$155.35,31128830,$155.61,$157.525,$153.81
04/22/2025,$151.47,26971770,$148.89,$152.19,$148.54
04/21/2025,$147.67,26049120,$148.88,$148.945,$146.10
04/17/2025,$151.16,33046580,$154.29,$154.68,$148.50
04/16/2025,$153.33,28187420,$153.10,$155.89,$151.51
04/15/2025,$156.31,27551530,$159.125,$159.65,$155.21
04/14/2025,$159.07,30332960,$159.995,$161.72,$157.56
04/11/2025,$157.14,33636240,$152.90,$157.67,$152.82
04/10/2025,$152.82,48021970,$156.54,$157.72,$149.93
04/09/2025,$158.71,70406230,$144.415,$159.55,$143.905
04/08/2025,$144.70,52200210,$151.22,$152.24,$143.03
04/07/2025,$146.75,76794140,$141.55,$152.85,$140.53
04/04/2025,$145.60,62259540,$148.01,$151.07,$145.38
04/03/2025,$150.72,46883370,$151.11,$152.7799,$150.39
04/02/2025,$157.04,25041730,$155.15,$158.4052,$154.70
04/01/2025,$157.07,30672900,$153.62,$158.10,$153.62
03/31/2025,$154.64,54603460,$153.11,$155.54,$150.662
03/28/2025,$154.33,48669340,$160.49,$161.82,$153.63
03/27/2025,$162.24,24508270,$164.63,$165.42,$162.00
03/26/2025,$165.06,28939330,$169.00,$169.61,$164.84
03/25/2025,$170.56,24174370,$168.98,$170.63,$168.315
03/24/2025,$167.68,30879130,$167.065,$168.32,$165.14
03/21/2025,$163.99,36625760,$161.205,$164.24,$160.8901
03/20/2025,$162.80,28138460,$161.57,$164.89,$160.96
03/19/2025,$163.89,34275580,$161.76,$165.87,$161.00
03/18/2025,$160.67,42074750,$163.675,$164.25,$156.72
03/17/2025,$164.29,31184340,$165.03,$166.30,$163.67
03/14/2025,$165.49,31995890,$163.27,$166.49,$162.45
03/13/2025,$162.76,31756210,$166.035,$166.13,$162.11
03/12/2025,$167.11,28372400,$166.58,$167.6399,$163.53
03/11/2025,$164.04,39587410,$164.91,$166.75,$161.37
03/10/2025,$165.87,43604030,$168.26,$168.46,$163.69
03/07/2025,$173.86,27385810,$171.26,$174.97,$170.27
03/06/2025,$172.35,28301950,$170.53,$174.81,$170.50
03/05/2025,$173.02,30954920,$170.52,$173.78,$169.06
03/04/2025,$170.92,45388000,$166.24,$173.2946,$165.80
03/03/2025,$167.01,40770450,$171.925,$173.37,$165.93
02/28/2025,$170.28,48130570,$168.68,$170.61,$166.77
02/27/2025,$168.50,39991020,$173.99,$174.56,$167.94
02/26/2025,$172.73,35431270,$175.07,$176.08,$171.5807
02/25/2025,$175.42,41913410,$178.04,$178.74,$174.6939
02/24/2025,$179.25,29854210,$181.99,$183.12,$178.885
02/21/2025,$179.66,35199240,$185.15,$185.34,$179.08
02/20/2025,$184.56,20441460,$184.80,$185.31,$182.72
02/19/2025,$185.27,19549400,$184.07,$185.46,$183.59
02/18/2025,$183.77,29916680,$185.60,$185.96,$181.7401
02/14/2025,$185.23,20448440,$185.055,$186.40,$184.32
02/13/2025,$186.14,21402520,$184.32,$186.28,$183.14
02/12/2025,$183.61,22072560,$183.22,$185.11,$181.83
02/11/2025,$185.32,21239520,$185.03,$186.94,$184.28
02/10/2025,$186.47,23105650,$187.35,$188.20,$185.86
02/07/2025,$185.34,49314960,$191.05,$191.18,$183.24
02/06/2025,$191.60,29297440,$189.50,$192.10,$188.72
02/05/2025,$191.33,70461770,$191.07,$192.75,$188.03
02/04/2025,$206.38,43856430,$203.39,$207.05,$202.81
02/03/2025,$201.23,27838350,$200.69,$203.75,$200.10
01/31/2025,$204.02,32041950,$202.00,$205.48,$201.80
01/30/2025,$200.87,24354680,$198.00,$201.40,$197.67
01/29/2025,$195.41,18218260,$195.555,$196.785,$193.43
01/28/2025,$195.30,24157930,$192.745,$195.48,$190.68
01/27/2025,$191.81,41728890,$192.41,$196.88,$190.73
01/24/2025,$200.21,23877520,$198.10,$200.90,$198.00
01/23/2025,$197.98,26951360,$198.14,$200.30,$195.20
01/22/2025,$198.37,26200620,$199.06,$200.48,$197.53
01/21/2025,$198.05,29971290,$199.07,$202.29,$197.87
01/17/2025,$196.00,27735090,$196.53,$197.23,$193.75
01/16/2025,$192.91,17815430,$194.14,$195.48,$192.81
01/15/2025,$195.55,21775970,$193.09,$196.36,$191.86
01/14/2025,$189.66,17174850,$191.24,$191.98,$188.3082
01/13/2025,$191.01,21823700,$190.07,$191.18,$187.36
01/10/2025,$192.04,26665210,$194.295,$196.52,$190.31
01/08/2025,$193.95,24864770,$192.57,$196.29,$192.38
01/07/2025,$195.49,26487240,$197.11,$201.00,$194.60
01/06/2025,$196.87,29563640,$193.98,$198.2222,$193.85
01/03/2025,$191.79,18596160,$191.37,$193.21,$189.975
01/02/2025,$189.43,20370830,$190.65,$192.00,$187.50
12/31/2024,$189.30,17466920,$191.075,$191.96,$188.51
12/30/2024,$191.24,14264660,$189.80,$192.55,$189.12
12/27/2024,$192.76,18891360,$194.95,$195.32,$190.65
12/26/2024,$195.60,12057210,$195.15,$196.748,$194.375
12/24/2024,$196.11,10403260,$194.84,$196.11,$193.78
12/23/2024,$194.63,25675010,$192.62,$195.10,$190.15
12/20/2024,$191.41,63462930,$185.78,$192.89,$185.22
12/19/2024,$188.51,32265240,$191.625,$193.03,$188.38
12/18/2024,$188.40,34166070,$195.22,$197.00,$187.74
12/17/2024,$195.42,43504030,$197.25,$201.42,$194.98
12/16/2024,$196.66,44934900,$192.87,$199.00,$192.62
12/13/2024,$189.82,25143500,$191.01,$192.73,$189.64
12/12/2024,$191.96,34817490,$195.00,$195.18,$191.71
12/11/2024,$195.40,67894070,$185.31,$195.61,$184.85
12/10/2024,$185.17,54813020,$182.845,$186.36,$181.05
12/09/2024,$175.37,25389630,$173.96,$176.26,$173.65
12/06/2024,$174.71,21462390,$172.03,$175.08,$171.86
12/05/2024,$172.64,21356240,$175.36,$176.06,$172.33
12/04/2024,$174.37,31615140,$171.145,$174.91,$171.06
12/03/2024,$171.34,22248710,$171.49,$172.68,$170.85
12/02/2024,$171.49,23789080,$168.765,$172.075,$168.57
11/29/2024,$168.95,14257240,$168.50,$169.43,$167.16
11/27/2024,$169.23,19266510,$169.00,$169.4832,$168.02
11/26/2024,$169.12,20486720,$167.63,$169.82,$167.58
11/25/2024,$167.65,33135260,$166.09,$168.63,$165.6072
11/22/2024,$164.76,38604590,$165.85,$166.46,$163.90
11/21/2024,$167.63,59734380,$173.90,$174.13,$163.70
11/20/2024,$175.98,18997110,$177.34,$177.675,$173.78
11/19/2024,$178.12,23434930,$173.72,$178.87,$173.56
11/18/2024,$175.30,20206610,$173.42,$175.438,$172.90
11/15/2024,$172.49,32504650,$173.73,$174.14,$171.22
11/14/2024,$175.58,31007460,$178.28,$178.82,$174.3218
11/13/2024,$178.88,23184000,$180.46,$180.96,$178.54
11/12/2024,$181.62,25134910,$179.82,$182.49,$179.39
11/11/2024,$180.35,17450350,$178.58,$180.545,$178.47
11/08/2024,$178.35,22006180,$180.645,$180.90,$178.08
11/07/2024,$180.75,25352940,$177.41,$181.08,$177.19
11/06/2024,$176.51,33695540,$173.80,$176.94,$173.50
11/05/2024,$169.74,18242050,$169.43,$170.53,$168.84
11/04/2024,$169.24,21492740,$169.93,$170.73,$168.011
11/01/2024,$171.29,31796480,$170.07,$172.32,$168.88
10/31/2024,$171.11,44768980,$173.13,$176.82,$171.00
10/30/2024,$174.46,68890790,$180.68,$182.02,$174.0599
10/29/2024,$169.68,42169030,$167.73,$170.38,$167.0896
10/28/2024,$166.72,32138640,$168.75,$168.75,$163.95
10/25/2024,$165.27,19828880,$163.67,$165.59,$163.42
10/24/2024,$162.72,22412530,$162.83,$163.33,$161.01
10/23/2024,$162.78,18280520,$164.76,$165.82,$161.925
10/22/2024,$165.14,16568120,$162.98,$165.77,$162.98
10/21/2024,$164.07,20946460,$162.95,$164.50,$162.62
10/18/2024,$163.42,19757660,$163.19,$164.71,$163.08
10/17/2024,$162.93,21453400,$165.73,$166.37,$162.76
10/16/2024,$165.16,16406030,$164.53,$165.80,$163.74
10/15/2024,$165.46,20247200,$165.785,$167.68,$164.625
10/14/2024,$164.96,19016140,$163.64,$166.226,$163.40
10/11/2024,$163.24,15344250,$162.13,$163.90,$161.235
10/10/2024,$162.08,14144070,$160.87,$163.07,$160.395
10/09/2024,$161.86,31181770,$163.45,$164.84,$159.74
10/08/2024,$164.38,23072730,$163.94,$164.725,$162.87
10/07/2024,$162.98,22463140,$167.72,$168.48,$162.75
10/04/2024,$167.06,19093720,$168.06,$168.23,$165.48
10/03/2024,$165.86,15073100,$164.41,$166.64,$163.923
10/02/2024,$165.86,17760180,$166.42,$167.52,$164.73
10/01/2024,$166.99,28338120,$167.685,$169.16,$164.58
09/30/2024,$165.85,20481300,$163.32,$166.15,$163.26
09/27/2024,$163.95,21101310,$162.81,$165.70,$162.6261
09/26/2024,$162.73,20319340,$163.64,$164.08,$162.28
09/25/2024,$161.49,18869200,$161.47,$162.81,$161.30
09/24/2024,$162.29,23332150,$163.03,$163.2158,$160.69
09/23/2024,$161.85,24150850,$164.35,$165.49,$161.67
09/20/2024,$163.59,40896440,$163.50,$163.73,$162.06
09/19/2024,$162.14,26587730,$163.71,$163.79,$161.34
09/18/2024,$159.81,23677320,$159.86,$160.50,$158.595
09/17/2024,$159.32,20715610,$159.02,$160.55,$158.375
09/16/2024,$158.06,18379780,$157.31,$158.25,$156.60
09/13/2024,$157.46,29591150,$155.43,$158.38,$155.21
09/12/2024,$154.69,29695050,$153.80,$154.82,$152.65
09/11/2024,$151.16,29607690,$149.92,$151.50,$147.52
09/10/2024,$148.66,31118770,$150.45,$151.27,$148.34
09/09/2024,$148.71,39260450,$152.51,$153.40,$147.215
09/06/2024,$150.92,37912130,$157.30,$157.83,$150.55
09/05/2024,$157.24,18688750,$156.30,$159.45,$155.9805
09/04/2024,$156.45,19353760,$156.655,$159.00,$155.9616
09/03/2024,$157.36,38945300,$161.72,$161.85,$156.48
08/30/2024,$163.38,22123810,$162.615,$163.66,$161.6925
08/29/2024,$161.78,19699770,$164.31,$165.97,$160.25
08/28/2024,$162.85,16407440,$165.035,$165.60,$161.5284
08/27/2024,$164.68,11821940,$165.835,$166.4426,$164.46
08/26/2024,$166.16,14190420,$166.38,$167.55,$164.455
08/23/2024,$165.62,13955740,$164.72,$166.18,$163.83
08/22/2024,$163.80,22493280,$167.26,$167.59,$163.31
08/21/2024,$165.85,22902000,$165.15,$166.85,$164.67
08/20/2024,$167.18,18341530,$166.90,$168.64,$166.82
08/19/2024,$166.67,22416190,$165.28,$166.69,$164.26
08/16/2024,$162.96,24208650,$161.47,$165.06,$161.13
08/15/2024,$161.30,31524250,$160.50,$161.635,$159.61
08/14/2024,$160.37,40591130,$162.40,$163.22,$157.71
08/13/2024,$164.16,18551690,$163.41,$164.73,$162.97
08/12/2024,$162.29,15895290,$164.35,$164.90,$161.84
