Date,Close/Last,Volume,Open,High,Low
12/31/2021,$336.32 ,18000800,$338.51 ,$339.36 ,$335.85 
12/30/2021,$339.32 ,15994470,$341.91 ,$343.13 ,$338.82 
12/29/2021,$341.95 ,15041960,$341.30 ,$344.30 ,$339.68 
12/28/2021,$341.25 ,15661470,$343.15 ,$343.81 ,$340.32 
12/27/2021,$342.45 ,19947030,$335.46 ,$342.48 ,$335.43 
12/23/2021,$334.69 ,19617850,$332.75 ,$336.39 ,$332.73 
12/22/2021,$333.20 ,24831490,$328.30 ,$333.61 ,$325.75 
12/21/2021,$327.29 ,24740600,$323.29 ,$327.73 ,$319.80 
12/20/2021,$319.91 ,28326530,$320.05 ,$322.80 ,$317.57 
12/17/2021,$323.80 ,47983710,$320.88 ,$324.92 ,$317.25 
12/16/2021,$324.90 ,35034830,$335.71 ,$336.76 ,$323.02 
12/15/2021,$334.65 ,35381120,$328.61 ,$335.19 ,$324.50 
12/14/2021,$328.34 ,44438700,$333.22 ,$334.64 ,$324.11 
12/13/2021,$339.40 ,28899430,$340.68 ,$343.79 ,$339.08 
12/10/2021,$342.54 ,38095690,$334.98 ,$343.00 ,$334.79 
12/9/2021,$333.10 ,22214160,$334.41 ,$336.49 ,$332.12 
12/8/2021,$334.97 ,24760990,$335.31 ,$335.50 ,$330.80 
12/7/2021,$334.92 ,31021940,$331.64 ,$335.80 ,$330.10 
12/6/2021,$326.19 ,30032560,$323.95 ,$327.45 ,$319.23 
12/3/2021,$323.01 ,41779280,$331.99 ,$332.70 ,$318.03 
12/2/2021,$329.49 ,30765980,$330.30 ,$333.49 ,$327.80 
12/1/2021,$330.08 ,33401150,$335.13 ,$339.28 ,$329.39 
11/30/2021,$330.59 ,42885610,$335.32 ,$337.78 ,$328.99 
11/29/2021,$336.63 ,28563480,$334.94 ,$339.03 ,$334.74 
11/26/2021,$329.68 ,24217240,$334.35 ,$337.93 ,$328.12 
11/24/2021,$337.91 ,21661310,$336.28 ,$338.16 ,$333.91 
11/23/2021,$337.68 ,30427560,$337.05 ,$339.45 ,$333.56 
11/22/2021,$339.83 ,31031110,$344.62 ,$349.67 ,$339.55 
11/19/2021,$343.11 ,21963400,$342.64 ,$345.10 ,$342.20 
11/18/2021,$341.27 ,22463530,$338.18 ,$342.45 ,$337.12 
11/17/2021,$339.12 ,19053380,$338.94 ,$342.19 ,$338.00 
11/16/2021,$339.51 ,20886830,$335.68 ,$340.67 ,$335.51 
11/15/2021,$336.07 ,16723010,$337.54 ,$337.88 ,$334.03 
11/12/2021,$336.72 ,23831050,$333.92 ,$337.23 ,$333.79 
11/11/2021,$332.43 ,16849840,$331.25 ,$333.77 ,$330.51 
11/10/2021,$330.80 ,25500940,$334.57 ,$334.63 ,$329.92 
11/9/2021,$335.95 ,21307370,$337.11 ,$338.72 ,$334.53 
11/8/2021,$336.99 ,20897000,$337.30 ,$337.65 ,$334.44 
11/5/2021,$336.06 ,22570100,$338.51 ,$338.79 ,$334.42 
11/4/2021,$336.44 ,23992200,$332.89 ,$336.54 ,$329.51 
11/3/2021,$334.00 ,21500080,$333.90 ,$334.90 ,$330.65 
11/2/2021,$333.13 ,26487110,$330.31 ,$333.45 ,$330.00 
11/1/2021,$329.37 ,27073180,$331.36 ,$331.49 ,$326.37 
10/29/2021,$331.62 ,34765980,$324.13 ,$332.00 ,$323.90 
10/28/2021,$324.35 ,26297940,$324.33 ,$324.87 ,$321.36 
10/27/2021,$323.17 ,52588690,$316.00 ,$326.10 ,$316.00 
