Date,Close/Last,Volume,Open,High,Low
2025-10-10,$216.37 ,72367510,$226.21 ,$228.25 ,$216.00 
2025-10-09,$227.74 ,46412120,$225.00 ,$228.21 ,$221.75 
2025-10-08,$225.22 ,46685990,$222.92 ,$226.73 ,$221.19 
2025-10-07,$221.78 ,31194680,$220.88 ,$222.89 ,$220.17 
2025-10-06,$220.90 ,43690880,$221.00 ,$221.73 ,$216.03 
2025-10-03,$219.51 ,43639030,$223.44 ,$224.20 ,$219.34 
2025-10-02,$222.41 ,41258590,$221.01 ,$222.81 ,$218.95 
2025-10-01,$220.63 ,43933830,$217.36 ,$222.15 ,$216.61 
2025-09-30,$219.57 ,48396370,$222.03 ,$222.24 ,$217.89 
2025-09-29,$222.17 ,44259180,$220.08 ,$222.60 ,$219.30 
2025-09-26,$219.78 ,41650100,$219.08 ,$221.05 ,$218.02 
2025-09-25,$218.15 ,52226330,$220.06 ,$220.67 ,$216.47 
2025-09-24,$220.21 ,49509030,$224.15 ,$224.56 ,$219.45 
2025-09-23,$220.71 ,70956190,$227.83 ,$227.86 ,$220.07 
2025-09-22,$227.63 ,45914510,$230.56 ,$230.57 ,$227.51 
2025-09-19,$231.48 ,97943170,$232.37 ,$234.16 ,$229.70 
2025-09-18,$231.23 ,37931740,$232.50 ,$233.48 ,$228.79 
2025-09-17,$231.62 ,42815230,$233.77 ,$234.30 ,$228.71 
2025-09-16,$234.05 ,38203910,$232.94 ,$235.90 ,$232.23 
2025-09-15,$231.43 ,33243330,$230.63 ,$233.73 ,$230.32 
2025-09-12,$228.15 ,38496220,$230.35 ,$230.79 ,$226.29 
2025-09-11,$229.95 ,37485600,$231.49 ,$231.53 ,$229.34 
2025-09-10,$230.33 ,60907710,$237.52 ,$237.68 ,$229.10 
2025-09-09,$238.24 ,27033780,$236.36 ,$238.85 ,$235.08 
2025-09-08,$235.84 ,33947100,$234.94 ,$237.60 ,$233.75 
2025-09-05,$232.33 ,36721800,$235.19 ,$236.00 ,$231.93 
2025-09-04,$235.68 ,59391780,$231.19 ,$235.77 ,$230.78 
2025-09-03,$225.99 ,29223130,$225.21 ,$227.17 ,$224.36 
2025-09-02,$225.34 ,38843880,$223.52 ,$226.17 ,$221.83 
2025-08-29,$229.00 ,26199170,$231.32 ,$231.81 ,$228.16 
2025-08-28,$231.60 ,33679590,$229.01 ,$232.71 ,$228.02 
2025-08-27,$229.12 ,21254480,$228.57 ,$229.87 ,$227.81 
2025-08-26,$228.71 ,26105370,$227.11 ,$229.00 ,$226.02 
2025-08-25,$227.94 ,22633700,$227.35 ,$229.60 ,$227.31 
2025-08-22,$228.84 ,37315340,$222.79 ,$229.14 ,$220.82 
2025-08-21,$221.95 ,32140460,$222.65 ,$222.78 ,$220.50 
2025-08-20,$223.81 ,36604320,$227.12 ,$227.27 ,$220.92 
2025-08-19,$228.01 ,29891010,$230.09 ,$230.53 ,$227.12 
2025-08-18,$231.49 ,25248890,$230.23 ,$231.91 ,$228.33 
2025-08-15,$231.03 ,39649240,$232.58 ,$234.08 ,$229.81 
2025-08-14,$230.98 ,61545820,$227.40 ,$233.11 ,$227.02 
2025-08-13,$224.56 ,36508340,$222.00 ,$224.92 ,$222.00 
2025-08-12,$221.47 ,37254710,$222.23 ,$223.50 ,$219.05 
2025-08-11,$221.30 ,31646220,$221.78 ,$223.05 ,$220.40 
2025-08-08,$222.69 ,32970480,$223.14 ,$223.80 ,$221.88 
2025-08-07,$223.13 ,40603510,$221.00 ,$226.22 ,$220.82 
2025-08-06,$222.31 ,54823050,$214.70 ,$222.65 ,$213.74 
2025-08-05,$213.75 ,51505120,$213.05 ,$216.30 ,$212.87 
2025-08-04,$211.65 ,77890150,$217.40 ,$217.44 ,$211.42 
2025-08-01,$214.75 ,122258800,$217.21 ,$220.44 ,$212.80 
2025-07-31,$234.11 ,104357300,$235.77 ,$236.53 ,$231.40 
2025-07-30,$230.19 ,32993270,$231.64 ,$231.80 ,$229.29 
2025-07-29,$231.01 ,33716220,$234.15 ,$234.72 ,$230.31 
2025-07-28,$232.79 ,26300140,$233.35 ,$234.29 ,$232.25 
2025-07-25,$231.44 ,28712100,$232.22 ,$232.48 ,$231.18 
2025-07-24,$232.23 ,42902270,$229.17 ,$236.00 ,$228.64 
2025-07-23,$228.29 ,28294850,$228.47 ,$228.79 ,$227.09 
2025-07-22,$227.47 ,37483700,$229.68 ,$230.00 ,$226.35 
2025-07-21,$229.30 ,40297560,$225.84 ,$229.69 ,$225.65 
2025-07-18,$226.13 ,37833810,$225.14 ,$226.40 ,$222.98 
2025-07-17,$223.88 ,31855830,$223.32 ,$224.50 ,$222.51 
2025-07-16,$223.19 ,39535930,$225.88 ,$226.10 ,$222.18 
2025-07-15,$226.35 ,34907290,$226.20 ,$227.27 ,$225.46 
2025-07-14,$225.69 ,35702600,$225.07 ,$226.66 ,$224.24 
2025-07-11,$225.02 ,50518310,$223.58 ,$226.68 ,$222.37 
2025-07-10,$222.26 ,30370590,$221.55 ,$222.79 ,$219.70 
2025-07-09,$222.54 ,38155120,$221.07 ,$224.29 ,$220.47 
2025-07-08,$219.36 ,45691990,$223.92 ,$224.00 ,$218.43 
2025-07-07,$223.47 ,36604140,$223.00 ,$224.29 ,$222.37 
2025-07-03,$223.41 ,29632350,$221.82 ,$224.01 ,$221.36 
2025-07-02,$219.92 ,30894180,$219.73 ,$221.60 ,$219.06 
2025-07-01,$220.46 ,39256830,$219.50 ,$221.88 ,$217.93 
2025-06-30,$219.39 ,58887780,$223.52 ,$223.82 ,$219.12 
2025-06-27,$223.30 ,119217100,$219.92 ,$223.30 ,$216.74 
2025-06-26,$217.12 ,50480810,$213.12 ,$218.04 ,$212.01 
2025-06-25,$211.99 ,31755700,$214.62 ,$216.03 ,$211.11 
2025-06-24,$212.77 ,38378760,$212.14 ,$214.34 ,$211.05 
2025-06-23,$208.47 ,37311730,$209.79 ,$210.39 ,$207.31 
2025-06-20,$209.69 ,75350730,$214.68 ,$214.89 ,$208.27 
2025-06-18,$212.52 ,44360510,$215.09 ,$217.96 ,$212.34 
2025-06-17,$214.82 ,32086260,$215.20 ,$217.41 ,$214.56 
